#,Date-Time (CDT/CST),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
2358,10/27/2025 12:05:44,25.90,54.41,16.02,,
2359,10/27/2025 13:05:44,31.34,41.97,16.90,,
2360,10/27/2025 14:05:44,30.02,40.34,15.10,,
2361,10/27/2025 15:05:44,33.37,33.85,15.32,,
2362,10/27/2025 16:05:44,32.64,34.42,14.94,,
2363,10/27/2025 17:05:44,25.18,34.98,8.64,,
2364,10/27/2025 18:05:44,24.15,35.48,7.94,,
2365,10/27/2025 19:05:44,24.10,36.11,8.16,,
2366,10/27/2025 20:05:44,24.05,36.53,8.28,,
2367,10/27/2025 21:05:44,24.09,36.93,8.48,,
2368,10/27/2025 22:05:44,24.08,36.08,8.13,,
2369,10/27/2025 23:05:44,24.07,36.17,8.16,,
2370,10/28/2025 00:05:44,24.01,35.13,7.68,,
2371,10/28/2025 01:05:44,24.02,33.32,6.91,,
2372,10/28/2025 02:05:44,24.19,32.50,6.69,,
2373,10/28/2025 03:05:44,24.05,32.74,6.69,,
2374,10/28/2025 04:05:44,24.05,31.17,5.97,,
2375,10/28/2025 05:05:44,23.98,33.73,7.05,,
2376,10/28/2025 06:05:44,24.05,38.62,9.11,,
2377,10/28/2025 07:05:44,24.10,40.39,9.82,,
2378,10/28/2025 08:05:44,24.29,40.00,9.85,,
2379,10/28/2025 09:05:44,24.19,35.57,8.01,,
2380,10/28/2025 10:05:44,24.23,33.07,6.99,,
2381,10/28/2025 11:05:44,24.16,31.92,6.41,,
2382,10/28/2025 12:05:44,23.98,31.63,6.12,,
2383,10/28/2025 13:05:44,24.27,29.29,5.26,,
2384,10/28/2025 14:05:44,24.14,28.36,4.69,,
2385,10/28/2025 15:05:44,24.09,26.99,3.94,,
2386,10/28/2025 16:05:44,24.27,25.59,3.34,,
2387,10/28/2025 17:05:44,24.18,25.19,3.04,,
2388,10/28/2025 18:05:44,24.19,24.56,2.68,,
2389,10/28/2025 19:05:44,24.22,23.16,1.89,,
2390,10/28/2025 20:05:44,24.30,23.95,2.43,,
2391,10/28/2025 21:05:44,24.04,24.12,2.30,,
2392,10/28/2025 22:05:44,24.32,23.93,2.43,,
2393,10/28/2025 23:05:44,24.21,24.59,2.72,,
2394,10/29/2025 00:05:44,23.98,23.52,1.91,,
2395,10/29/2025 01:05:44,24.10,22.84,1.60,,
2396,10/29/2025 02:05:44,24.23,22.62,1.56,,
2397,10/29/2025 03:05:44,24.28,22.47,1.52,,
2398,10/29/2025 04:05:44,24.18,23.32,1.95,,
2399,10/29/2025 05:05:44,24.05,22.78,1.52,,
2400,10/29/2025 06:05:44,24.11,22.31,1.27,,
2401,10/29/2025 07:05:44,24.31,22.06,1.28,,
2402,10/29/2025 08:05:44,24.15,23.17,1.84,,
2403,10/29/2025 09:05:44,24.29,20.88,0.50,,
2404,10/29/2025 10:05:44,24.06,20.42,0.01,,
2405,10/29/2025 11:05:44,24.32,19.65,-0.31,,
2406,10/29/2025 12:05:44,24.36,18.85,-0.84,,
2407,10/29/2025 13:05:44,24.26,17.73,-1.76,,
2408,10/29/2025 14:05:44,24.23,18.24,-1.40,,
2409,10/29/2025 15:05:44,25.11,18.84,-0.24,,
2410,10/29/2025 16:05:44,24.27,16.85,-2.43,,
2411,10/29/2025 17:05:44,24.14,16.86,-2.53,,
2412,10/29/2025 18:05:44,24.05,16.44,-2.95,,
2413,10/29/2025 19:05:44,24.12,16.53,-2.82,,
2414,10/29/2025 20:05:44,24.05,16.66,-2.77,,
2415,10/29/2025 21:05:44,24.31,17.21,-2.12,,
2416,10/29/2025 22:05:44,24.24,18.33,-1.32,,
2417,10/29/2025 23:05:44,24.00,18.23,-1.59,,
2418,10/30/2025 00:05:44,24.02,19.09,-0.94,,
2419,10/30/2025 01:05:44,24.05,19.06,-0.94,,
2420,10/30/2025 02:05:44,24.23,18.58,-1.14,,
2421,10/30/2025 03:05:44,24.17,18.67,-1.13,,
2422,10/30/2025 04:05:44,24.29,18.69,-1.02,,
2423,10/30/2025 05:05:44,24.29,18.73,-0.99,,
2424,10/30/2025 06:05:44,24.23,19.21,-0.69,,
2425,10/30/2025 07:05:44,24.15,19.08,-0.85,,
2426,10/30/2025 08:05:44,24.05,18.63,-1.25,,
2427,10/30/2025 09:05:44,23.96,18.32,-1.56,,
2428,10/30/2025 10:05:44,24.00,18.77,-1.20,,
2429,10/30/2025 11:05:44,24.74,18.98,-0.44,,
2430,10/30/2025 12:05:44,25.27,18.58,-0.29,,
2431,10/30/2025 13:05:44,23.63,20.53,-0.27,,
2432,10/30/2025 14:05:44,24.44,20.04,0.06,,
2433,10/30/2025 15:05:44,24.20,19.84,-0.27,,
2434,10/30/2025 16:05:44,24.19,19.61,-0.44,,
2435,10/30/2025 17:05:44,24.24,20.00,-0.13,,
2436,10/30/2025 18:05:44,24.08,19.93,-0.31,,
2437,10/30/2025 19:05:44,24.13,19.82,-0.34,,
2438,10/30/2025 20:05:44,24.23,20.46,0.18,,
2439,10/30/2025 21:05:44,24.19,21.56,0.87,,
2440,10/30/2025 22:05:44,24.08,21.98,1.04,,
2441,10/30/2025 23:05:44,23.12,22.55,0.60,,
2442,10/31/2025 00:05:44,22.72,22.82,0.43,,
2443,10/31/2025 01:05:44,23.17,22.45,0.58,,
2444,10/31/2025 02:05:44,23.17,22.63,0.69,,
2445,10/31/2025 03:05:44,23.17,22.43,0.57,,
2446,10/31/2025 04:05:44,23.24,22.07,0.40,,
2447,10/31/2025 05:05:44,23.30,22.45,0.69,,
2448,10/31/2025 06:05:44,23.33,22.72,0.88,,
2449,10/31/2025 07:05:44,23.40,22.85,1.02,,
2450,10/31/2025 08:05:44,23.40,22.95,1.08,,
2451,10/31/2025 09:05:44,22.62,24.30,1.21,,
2452,10/31/2025 09:29:23,,,,Logged,
2453,10/31/2025 10:05:44,22.95,24.92,1.85,,
2454,10/31/2025 10:59:15,,,,Logged,
2455,10/31/2025 11:05:44,24.75,24.44,3.09,,
2456,10/31/2025 12:05:44,24.58,22.83,1.99,,
2457,10/31/2025 13:05:44,24.34,22.78,1.76,,
2458,10/31/2025 14:05:44,24.23,22.46,1.47,,
2459,10/31/2025 15:05:44,24.16,21.33,0.70,,
2460,10/31/2025 16:05:44,24.23,21.45,0.83,,
2461,10/31/2025 17:05:44,24.07,21.75,0.89,,
2462,10/31/2025 18:05:44,24.05,21.93,0.98,,
2463,10/31/2025 19:05:44,23.96,22.31,1.15,,
2464,10/31/2025 20:05:44,24.17,22.55,1.48,,
2465,10/31/2025 21:05:44,24.10,22.88,1.62,,
2466,10/31/2025 22:05:44,23.97,23.05,1.61,,
2467,10/31/2025 23:05:44,24.04,23.58,1.99,,
2468,11/01/2025 00:05:44,24.16,23.81,2.22,,
2469,11/01/2025 01:05:44,23.96,24.39,2.39,,
2470,11/01/2025 02:05:44,24.13,24.28,2.48,,
2471,11/01/2025 03:05:44,24.16,24.25,2.48,,
2472,11/01/2025 04:05:44,24.08,24.13,2.35,,
2473,11/01/2025 05:05:44,24.19,24.21,2.49,,
2474,11/01/2025 06:05:44,24.18,25.05,2.96,,
2475,11/01/2025 07:05:44,24.01,26.14,3.42,,
2476,11/01/2025 08:05:44,24.10,26.32,3.59,,
2477,11/01/2025 09:05:44,24.24,26.42,3.76,,
2478,11/01/2025 10:05:44,24.15,26.63,3.80,,
2479,11/01/2025 11:05:44,24.12,27.11,4.03,,
2480,11/01/2025 12:05:44,24.01,27.31,4.04,,
2481,11/01/2025 13:05:44,24.05,27.46,4.14,,
2482,11/01/2025 14:05:44,24.10,27.24,4.08,,
2483,11/01/2025 15:05:44,24.09,26.50,3.68,,
2484,11/01/2025 16:05:44,24.06,25.81,3.28,,
2485,11/01/2025 17:05:44,24.09,25.37,3.06,,
2486,11/01/2025 18:05:44,24.02,25.11,2.86,,
2487,11/01/2025 19:05:44,24.29,25.47,3.28,,
2488,11/01/2025 20:05:44,24.23,25.78,3.41,,
2489,11/01/2025 21:05:44,24.09,26.17,3.50,,
2490,11/01/2025 22:05:44,24.17,26.15,3.56,,
2491,11/01/2025 23:05:44,24.22,26.06,3.55,,
2492,11/02/2025 00:05:44,24.20,26.00,3.50,,
2493,11/02/2025 01:05:44,24.28,26.09,3.62,,
2494,11/02/2025 01:05:44,24.27,26.30,3.72,,
2495,11/02/2025 02:05:44,24.08,26.41,3.62,,
2496,11/02/2025 03:05:44,24.08,26.48,3.66,,
2497,11/02/2025 04:05:44,24.06,26.59,3.70,,
2498,11/02/2025 05:05:44,24.20,26.52,3.78,,
2499,11/02/2025 06:05:44,24.24,26.72,3.93,,
2500,11/02/2025 07:05:44,24.19,27.19,4.13,,
2501,11/02/2025 08:05:44,24.12,27.82,4.39,,
2502,11/02/2025 09:05:44,24.13,29.95,5.47,,
2503,11/02/2025 10:05:44,24.07,31.59,6.18,,
2504,11/02/2025 11:05:44,24.15,30.30,5.65,,
2505,11/02/2025 12:05:44,24.13,29.09,5.04,,
2506,11/02/2025 13:05:44,24.08,27.24,4.06,,
2507,11/02/2025 14:05:44,24.06,25.83,3.29,,
2508,11/02/2025 15:05:44,24.08,23.76,2.13,,
2509,11/02/2025 16:05:44,24.31,23.56,2.21,,
2510,11/02/2025 17:05:44,24.01,23.13,1.69,,
2511,11/02/2025 18:05:44,24.17,23.09,1.81,,
2512,11/02/2025 19:05:44,24.02,23.28,1.80,,
2513,11/02/2025 20:05:44,24.12,23.54,2.04,,
2514,11/02/2025 21:05:44,24.12,23.88,2.24,,
2515,11/02/2025 22:05:44,24.09,23.69,2.09,,
2516,11/02/2025 23:05:44,24.17,25.42,3.16,,
2517,11/03/2025 00:05:44,24.19,26.03,3.50,,
2518,11/03/2025 01:05:44,24.27,26.30,3.73,,
2519,11/03/2025 02:05:44,24.17,26.44,3.72,,
2520,11/03/2025 03:05:44,24.26,26.57,3.86,,
2521,11/03/2025 04:05:44,24.20,26.66,3.86,,
2522,11/03/2025 05:05:44,24.05,26.41,3.59,,
2523,11/03/2025 06:05:44,24.17,26.13,3.55,,
2524,11/03/2025 07:05:44,24.21,26.52,3.79,,
2525,11/03/2025 08:05:44,24.26,26.75,3.96,,
2526,11/03/2025 09:05:44,23.46,28.10,3.97,,
2527,11/03/2025 10:05:44,22.61,29.34,3.86,,
2528,11/03/2025 11:05:44,22.55,29.33,3.80,,
2529,11/03/2025 12:05:44,22.54,29.04,3.65,,
2530,11/03/2025 13:05:44,22.65,26.85,2.64,,
2531,11/03/2025 14:05:44,22.58,26.86,2.59,,
2532,11/03/2025 15:05:44,22.62,26.48,2.41,,
2533,11/03/2025 16:05:44,22.64,25.81,2.07,,
2534,11/03/2025 17:05:44,22.58,25.50,1.86,,
2535,11/03/2025 18:05:44,23.26,23.94,1.54,,
2536,11/03/2025 19:05:44,23.29,22.84,0.91,,
2537,11/03/2025 20:05:44,23.27,23.10,1.06,,
2538,11/03/2025 21:05:44,23.19,24.04,1.55,,
2539,11/03/2025 22:05:44,23.28,26.82,3.16,,
2540,11/03/2025 23:05:44,23.62,27.64,3.88,,
2541,11/04/2025 00:05:44,23.53,28.74,4.36,,
2542,11/04/2025 01:05:44,23.46,29.87,4.85,,
2543,11/04/2025 02:05:44,23.48,30.51,5.17,,
2544,11/04/2025 03:05:44,23.47,31.24,5.50,,
2545,11/04/2025 04:05:44,23.40,31.84,5.72,,
2546,11/04/2025 05:05:44,23.49,32.09,5.90,,
2547,11/04/2025 06:05:44,23.50,32.29,6.00,,
2548,11/04/2025 07:05:44,23.45,32.40,6.01,,
2549,11/04/2025 08:05:44,23.29,33.46,6.33,,
2550,11/04/2025 09:05:44,23.18,33.92,6.44,,
2551,11/04/2025 10:05:44,23.42,33.05,6.27,,
2552,11/04/2025 11:05:44,23.49,31.07,5.44,,
2553,11/04/2025 12:05:44,23.40,29.50,4.62,,
2554,11/04/2025 13:05:44,23.46,29.70,4.76,,
2555,11/04/2025 14:05:44,23.54,27.41,3.69,,
2556,11/04/2025 15:05:44,23.60,27.57,3.82,,
2557,11/04/2025 16:05:44,23.57,26.36,3.16,,
2558,11/04/2025 17:05:44,23.58,25.00,2.43,,
2559,11/04/2025 18:05:44,23.55,25.08,2.44,,
2560,11/04/2025 19:05:44,23.40,25.71,2.67,,
2561,11/04/2025 20:05:44,23.32,25.76,2.63,,
2562,11/04/2025 21:05:44,23.49,25.68,2.72,,
2563,11/04/2025 22:05:44,23.60,25.58,2.77,,
2564,11/04/2025 23:05:44,23.48,25.85,2.81,,
2565,11/05/2025 00:05:44,23.41,26.66,3.19,,
2566,11/05/2025 01:05:44,23.37,26.76,3.20,,
2567,11/05/2025 02:05:44,23.56,26.59,3.27,,
2568,11/05/2025 03:05:44,23.48,26.15,2.97,,
2569,11/05/2025 04:05:44,23.42,25.94,2.81,,
2570,11/05/2025 05:05:44,23.52,25.19,2.48,,
2571,11/05/2025 06:05:44,23.53,24.46,2.07,,
2572,11/05/2025 07:05:44,23.48,24.29,1.94,,
2573,11/05/2025 08:05:44,23.49,23.71,1.60,,
2574,11/05/2025 09:05:44,22.58,24.09,1.07,,
2575,11/05/2025 10:05:44,21.99,25.44,1.32,,
2576,11/05/2025 11:05:44,23.34,28.50,4.07,,
2577,11/05/2025 12:05:44,24.86,28.21,5.23,,
2578,11/05/2025 13:05:44,23.23,29.55,4.50,,
2579,11/05/2025 14:05:44,22.45,31.14,4.57,,
2580,11/05/2025 15:05:44,22.22,33.78,5.54,,
2581,11/05/2025 16:05:44,22.16,33.07,5.17,,
2582,11/05/2025 17:05:44,22.04,33.16,5.11,,
2583,11/05/2025 18:05:44,21.67,33.25,4.82,,
2584,11/05/2025 19:05:44,21.49,33.98,4.98,,
2585,11/05/2025 20:05:44,22.27,32.88,5.18,,
2586,11/05/2025 21:05:44,21.86,33.70,5.18,,
2587,11/05/2025 22:05:44,22.19,33.49,5.38,,
2588,11/05/2025 23:05:44,22.51,33.17,5.53,,
2589,11/06/2025 00:05:44,22.70,32.97,5.61,,
2590,11/06/2025 01:05:44,22.83,32.64,5.57,,
2591,11/06/2025 02:05:44,22.92,32.21,5.46,,
2592,11/06/2025 03:05:44,23.04,31.46,5.22,,
2593,11/06/2025 04:05:44,23.17,30.60,4.94,,
2594,11/06/2025 05:05:44,23.16,29.66,4.49,,
2595,11/06/2025 06:05:44,23.17,29.00,4.18,,
2596,11/06/2025 07:05:44,23.26,28.63,4.07,,
2597,11/06/2025 08:05:44,23.17,28.86,4.10,,
2598,11/06/2025 09:05:44,22.33,31.66,4.70,,
2599,11/06/2025 10:05:44,21.95,34.83,5.74,,
2600,11/06/2025 11:05:44,21.94,36.64,6.46,,
2601,11/06/2025 12:05:44,21.87,36.18,6.21,,
2602,11/06/2025 13:05:44,21.66,34.04,5.15,,
2603,11/06/2025 14:05:44,21.73,31.96,4.31,,
2604,11/06/2025 15:05:44,21.81,29.40,3.20,,
2605,11/06/2025 16:05:44,21.71,26.06,1.42,,
2606,11/06/2025 17:05:44,22.60,23.54,0.76,,
2607,11/06/2025 18:05:44,22.62,21.75,-0.31,,
2608,11/06/2025 19:05:44,22.63,20.72,-0.97,,
2609,11/06/2025 20:05:44,22.82,21.37,-0.39,,
2610,11/06/2025 21:05:44,22.60,22.20,-0.05,,
2611,11/06/2025 22:05:44,22.93,22.74,0.55,,
2612,11/06/2025 23:05:44,22.90,23.06,0.72,,
2613,11/07/2025 00:05:44,22.87,22.57,0.40,,
2614,11/07/2025 01:05:44,22.90,22.03,0.09,,
2615,11/07/2025 02:05:44,22.94,21.71,-0.07,,
2616,11/07/2025 03:05:44,22.98,21.78,0.00,,
2617,11/07/2025 04:05:44,23.01,22.51,0.49,,
2618,11/07/2025 05:05:44,23.04,23.54,1.12,,
2619,11/07/2025 06:05:44,23.10,23.98,1.44,,
2620,11/07/2025 07:05:44,23.12,24.04,1.49,,
2621,11/07/2025 08:05:44,23.17,23.93,1.47,,
2622,11/07/2025 09:05:44,23.10,24.07,1.49,,
2623,11/07/2025 10:05:44,22.57,25.07,1.61,,
2624,11/07/2025 11:05:44,22.82,24.22,1.34,,
2625,11/07/2025 12:05:44,22.83,23.45,0.90,,
2626,11/07/2025 13:05:44,22.83,22.95,0.60,,
2627,11/07/2025 14:05:44,22.74,23.52,0.86,,
2628,11/07/2025 14:13:02,,,,Logged,Logged
